ため,1310,1310,9704,名詞,非自立,一般,*,*,*,ため,タメ,タメ
ふし,1310,1310,6839,名詞,非自立,一般,*,*,*,ふし,フシ,フシ
種,1310,1310,11660,名詞,非自立,一般,*,*,*,種,シュ,シュ
程,1310,1310,9068,名詞,非自立,一般,*,*,*,程,ホド,ホド
せい,1310,1310,6739,名詞,非自立,一般,*,*,*,せい,セイ,セイ
とき,1310,1310,8483,名詞,非自立,一般,*,*,*,とき,トキ,トキ
フシ,1310,1310,4647,名詞,非自立,一般,*,*,*,フシ,フシ,フシ
訳,1310,1310,8944,名詞,非自立,一般,*,*,*,訳,ワケ,ワケ
さら,1310,1310,5729,名詞,非自立,一般,*,*,*,さら,サラ,サラ
日,1310,1310,9192,名詞,非自立,一般,*,*,*,日,ヒ,ヒ
生み,1310,1310,4566,名詞,非自立,一般,*,*,*,生み,ウミ,ウミ
機,1310,1310,10416,名詞,非自立,一般,*,*,*,機,キ,キ
かた,1310,1310,9605,名詞,非自立,一般,*,*,*,かた,カタ,カタ
モノ,1310,1310,6069,名詞,非自立,一般,*,*,*,モノ,モノ,モノ
わけ,1310,1310,7320,名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ
下,1310,1310,9364,名詞,非自立,一般,*,*,*,下,モト,モト
がい,1310,1310,7811,名詞,非自立,一般,*,*,*,がい,ガイ,ガイ
うえ,1310,1310,10781,名詞,非自立,一般,*,*,*,うえ,ウエ,ウエ
側,1310,1310,12223,名詞,非自立,一般,*,*,*,側,ガワ,ガワ
たか,1310,1310,8594,名詞,非自立,一般,*,*,*,たか,タカ,タカ
気,1310,1310,6928,名詞,非自立,一般,*,*,*,気,キ,キ
半,1310,1310,11287,名詞,非自立,一般,*,*,*,半,ハン,ハン
どころ,1310,1310,4844,名詞,非自立,一般,*,*,*,どころ,ドコロ,ドコロ
すべ,1310,1310,9437,名詞,非自立,一般,*,*,*,すべ,スベ,スベ
以南,1310,1310,6711,名詞,非自立,一般,*,*,*,以南,イナン,イナン
はず,1310,1310,3659,名詞,非自立,一般,*,*,*,はず,ハズ,ハズ
もと,1310,1310,7348,名詞,非自立,一般,*,*,*,もと,モト,モト
場,1310,1310,14492,名詞,非自立,一般,*,*,*,場,バ,バ
旨,1310,1310,7118,名詞,非自立,一般,*,*,*,旨,ムネ,ムネ
あまり,1310,1310,7420,名詞,非自立,一般,*,*,*,あまり,アマリ,アマリ
時,1310,1310,11727,名詞,非自立,一般,*,*,*,時,トキ,トキ
折,1310,1310,7222,名詞,非自立,一般,*,*,*,折,オリ,オリ
もの,1310,1310,5137,名詞,非自立,一般,*,*,*,もの,モノ,モノ
もん,1310,1310,5993,名詞,非自立,一般,*,*,*,もん,モン,モン
作,1310,1310,11981,名詞,非自立,一般,*,*,*,作,サク,サク
ほど,1310,1310,9630,名詞,非自立,一般,*,*,*,ほど,ホド,ホド
へん,1310,1310,7421,名詞,非自立,一般,*,*,*,へん,ヘン,ヘン
かけ,1310,1310,9443,名詞,非自立,一般,*,*,*,かけ,カケ,カケ
筈,1310,1310,7613,名詞,非自立,一般,*,*,*,筈,ハズ,ハズ
方,1310,1310,8859,名詞,非自立,一般,*,*,*,方,ホウ,ホー
方,1310,1310,9774,名詞,非自立,一般,*,*,*,方,カタ,カタ
かい,1310,1310,7846,名詞,非自立,一般,*,*,*,かい,カイ,カイ
事,1310,1310,9756,名詞,非自立,一般,*,*,*,事,コト,コト
事,1310,1310,12057,名詞,非自立,一般,*,*,*,事,ゴト,ゴト
ほう,1310,1310,5894,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー
さま,1310,1310,9608,名詞,非自立,一般,*,*,*,さま,サマ,サマ
さし,1310,1310,6879,名詞,非自立,一般,*,*,*,さし,サシ,サシ
くせ,1310,1310,7031,名詞,非自立,一般,*,*,*,くせ,クセ,クセ
ん,1310,1310,6634,名詞,非自立,一般,*,*,*,ん,ン,ン
者,1310,1310,9173,名詞,非自立,一般,*,*,*,者,モノ,モノ
割,1310,1310,8200,名詞,非自立,一般,*,*,*,割,ワリ,ワリ
つもり,1310,1310,7290,名詞,非自立,一般,*,*,*,つもり,ツモリ,ツモリ
すえ,1310,1310,7139,名詞,非自立,一般,*,*,*,すえ,スエ,スエ
こなし,1310,1310,7343,名詞,非自立,一般,*,*,*,こなし,コナシ,コナシ
以北,1310,1310,6822,名詞,非自立,一般,*,*,*,以北,イホク,イホク
ホ,1310,1310,6026,名詞,非自立,一般,*,*,*,ホ,ホ,ホ
はずみ,1310,1310,6918,名詞,非自立,一般,*,*,*,はずみ,ハズミ,ハズミ
ふり,1310,1310,6884,名詞,非自立,一般,*,*,*,ふり,フリ,フリ
物,1310,1310,7300,名詞,非自立,一般,*,*,*,物,モノ,モノ
点,1310,1310,7804,名詞,非自立,一般,*,*,*,点,テン,テン
の,1310,1310,5893,名詞,非自立,一般,*,*,*,の,ノ,ノ
うち,1310,1310,8911,名詞,非自立,一般,*,*,*,うち,ウチ,ウチ
故,1310,1310,9604,名詞,非自立,一般,*,*,*,故,ユエ,ユエ
たぐい,1310,1310,8098,名詞,非自立,一般,*,*,*,たぐい,タグイ,タグイ
コト,1310,1310,4410,名詞,非自立,一般,*,*,*,コト,コト,コト
目,1310,1310,12053,名詞,非自立,一般,*,*,*,目,メ,メ
こと,1310,1310,5457,名詞,非自立,一般,*,*,*,こと,コト,コト
ン,1310,1310,5812,名詞,非自立,一般,*,*,*,ン,ン,ン
きらい,1310,1310,7002,名詞,非自立,一般,*,*,*,きらい,キライ,キライ
