廠,1298,1298,10117,名詞,接尾,一般,*,*,*,廠,ショウ,ショー
難,1298,1298,8783,名詞,接尾,一般,*,*,*,難,ナン,ナン
内,1298,1298,7709,名詞,接尾,一般,*,*,*,内,ナイ,ナイ
違い,1298,1298,6583,名詞,接尾,一般,*,*,*,違い,チガイ,チガイ
近い,1298,1298,10939,名詞,接尾,一般,*,*,*,近い,チカイ,チカイ
含み,1298,1298,10736,名詞,接尾,一般,*,*,*,含み,ブクミ,ブクミ
別,1298,1298,7173,名詞,接尾,一般,*,*,*,別,ベツ,ベツ
次,1298,1298,9247,名詞,接尾,一般,*,*,*,次,ジ,ジ
住まい,1298,1298,9578,名詞,接尾,一般,*,*,*,住まい,ズマイ,ズマイ
通,1298,1298,7817,名詞,接尾,一般,*,*,*,通,ドオリ,ドーリ
通,1298,1298,8875,名詞,接尾,一般,*,*,*,通,ツウ,ツー
付け,1298,1298,8357,名詞,接尾,一般,*,*,*,付け,ヅケ,ズケ
付け,1298,1298,8945,名詞,接尾,一般,*,*,*,付け,ツケ,ツケ
制,1298,1298,9149,名詞,接尾,一般,*,*,*,制,セイ,セイ
祓い,1298,1298,8205,名詞,接尾,一般,*,*,*,祓い,バライ,バライ
係,1298,1298,8383,名詞,接尾,一般,*,*,*,係,ガカリ,ガカリ
止まり,1298,1298,10019,名詞,接尾,一般,*,*,*,止まり,ドマリ,ドマリ
術,1298,1298,9760,名詞,接尾,一般,*,*,*,術,ジュツ,ジュツ
訳,1298,1298,7744,名詞,接尾,一般,*,*,*,訳,ヤク,ヤク
箱,1298,1298,8348,名詞,接尾,一般,*,*,*,箱,バコ,バコ
墓,1298,1298,10113,名詞,接尾,一般,*,*,*,墓,ボ,ボ
侯,1298,1298,8670,名詞,接尾,一般,*,*,*,侯,コウ,コー
暮らし,1298,1298,10131,名詞,接尾,一般,*,*,*,暮らし,グラシ,グラシ
差し,1298,1298,8744,名詞,接尾,一般,*,*,*,差し,サシ,サシ
病,1298,1298,7783,名詞,接尾,一般,*,*,*,病,ビョウ,ビョー
簿,1298,1298,9082,名詞,接尾,一般,*,*,*,簿,ボ,ボ
代,1298,1298,9503,名詞,接尾,一般,*,*,*,代,ダイ,ダイ
ゆかり,1298,1298,11627,名詞,接尾,一般,*,*,*,ゆかり,ユカリ,ユカリ
通い,1298,1298,8022,名詞,接尾,一般,*,*,*,通い,ガヨイ,ガヨイ
枠,1298,1298,6519,名詞,接尾,一般,*,*,*,枠,ワク,ワク
人,1298,1298,8979,名詞,接尾,一般,*,*,*,人,ジン,ジン
人,1298,1298,10851,名詞,接尾,一般,*,*,*,人,ニン,ニン
人,1298,1298,14995,名詞,接尾,一般,*,*,*,人,ヒト,ヒト
隅,1298,1298,8077,名詞,接尾,一般,*,*,*,隅,スミ,スミ
草,1298,1298,10565,名詞,接尾,一般,*,*,*,草,ソウ,ソー
債,1298,1298,9823,名詞,接尾,一般,*,*,*,債,サイ,サイ
者,1298,1298,7258,名詞,接尾,一般,*,*,*,者,シャ,シャ
者,1298,1298,11575,名詞,接尾,一般,*,*,*,者,モノ,モノ
場,1298,1298,9004,名詞,接尾,一般,*,*,*,場,ジョウ,ジョー
場,1298,1298,11115,名詞,接尾,一般,*,*,*,場,バ,バ
室,1298,1298,6965,名詞,接尾,一般,*,*,*,室,シツ,シツ
乗り,1298,1298,8707,名詞,接尾,一般,*,*,*,乗り,ノリ,ノリ
回り,1298,1298,10893,名詞,接尾,一般,*,*,*,回り,マワリ,マワリ
邸,1298,1298,8502,名詞,接尾,一般,*,*,*,邸,テイ,テイ
点,1298,1298,9106,名詞,接尾,一般,*,*,*,点,テン,テン
っ放し,1298,1298,9260,名詞,接尾,一般,*,*,*,っ放し,ッパナシ,ッパナシ
ＯＦＦ,1298,1298,11509,名詞,接尾,一般,*,*,*,ＯＦＦ,オフ,オフ
割り,1298,1298,8311,名詞,接尾,一般,*,*,*,割り,ワリ,ワリ
店,1298,1298,8912,名詞,接尾,一般,*,*,*,店,テン,テン
下,1298,1298,8675,名詞,接尾,一般,*,*,*,下,カ,カ
下,1298,1298,10524,名詞,接尾,一般,*,*,*,下,シタ,シタ
下,1298,1298,13816,名詞,接尾,一般,*,*,*,下,ゲ,ゲ
便,1298,1298,7838,名詞,接尾,一般,*,*,*,便,ビン,ビン
ガエル,1298,1298,8768,名詞,接尾,一般,*,*,*,ガエル,ガエル,ガエル
源,1298,1298,8668,名詞,接尾,一般,*,*,*,源,ゲン,ゲン
変わり,1298,1298,11286,名詞,接尾,一般,*,*,*,変わり,ガワリ,ガワリ
美,1298,1298,10545,名詞,接尾,一般,*,*,*,美,ビ,ビ
毎,1298,1298,9307,名詞,接尾,一般,*,*,*,毎,ゴト,ゴト
展,1298,1298,8592,名詞,接尾,一般,*,*,*,展,テン,テン
沢山,1298,1298,8265,名詞,接尾,一般,*,*,*,沢山,ダクサン,ダクサン
曲,1298,1298,8310,名詞,接尾,一般,*,*,*,曲,キョク,キョク
判,1298,1298,8891,名詞,接尾,一般,*,*,*,判,バン,バン
セン,1298,1298,10271,名詞,接尾,一般,*,*,*,セン,セン,セン
門,1298,1298,8493,名詞,接尾,一般,*,*,*,門,モン,モン
研,1298,1298,9676,名詞,接尾,一般,*,*,*,研,ケン,ケン
がい,1298,1298,11000,名詞,接尾,一般,*,*,*,がい,ガイ,ガイ
味,1298,1298,9019,名詞,接尾,一般,*,*,*,味,ミ,ミ
味,1298,1298,9456,名詞,接尾,一般,*,*,*,味,アジ,アジ
腫,1298,1298,8995,名詞,接尾,一般,*,*,*,腫,シュ,シュ
買,1298,1298,9172,名詞,接尾,一般,*,*,*,買,ガイ,ガイ
買,1298,1298,9525,名詞,接尾,一般,*,*,*,買,カイ,カイ
取り,1298,1298,9379,名詞,接尾,一般,*,*,*,取り,トリ,トリ
取り,1298,1298,10985,名詞,接尾,一般,*,*,*,取り,ドリ,ドリ
盤,1298,1298,9682,名詞,接尾,一般,*,*,*,盤,バン,バン
臭,1298,1298,7840,名詞,接尾,一般,*,*,*,臭,シュウ,シュー
臭,1298,1298,9882,名詞,接尾,一般,*,*,*,臭,ニオイ,ニオイ
砲,1298,1298,7543,名詞,接尾,一般,*,*,*,砲,ホウ,ホー
糸,1298,1298,8707,名詞,接尾,一般,*,*,*,糸,イト,イト
がら,1298,1298,11869,名詞,接尾,一般,*,*,*,がら,ガラ,ガラ
当り,1298,1298,8144,名詞,接尾,一般,*,*,*,当り,アタリ,アタリ
