―,5,5,3970,記号,一般,*,*,*,*,―,―,―
←,5,5,1819,記号,一般,*,*,*,*,←,←,←
゜,5,5,4977,記号,一般,*,*,*,*,゜,゜,゜
ゞ,5,5,5002,記号,一般,*,*,*,*,ゞ,ゞ,ゞ
▽,5,5,1802,記号,一般,*,*,*,*,▽,▽,▽
｀,5,5,1819,記号,一般,*,*,*,*,｀,｀,｀
＼,5,5,1819,記号,一般,*,*,*,*,＼,＼,＼
仝,5,5,3912,記号,一般,*,*,*,*,仝,仝,仝
£,5,5,1818,記号,一般,*,*,*,*,£,ポンド,ポンド
￥,5,5,1905,記号,一般,*,*,*,*,￥,エン,エン
‥,5,5,1819,記号,一般,*,*,*,*,‥,‥,‥
□,5,5,1818,記号,一般,*,*,*,*,□,□,□
ヾ,5,5,2113,記号,一般,*,*,*,*,ヾ,ヾ,ヾ
↓,5,5,1819,記号,一般,*,*,*,*,↓,↓,↓
＄,5,5,1866,記号,一般,*,*,*,*,＄,ドル,ドル
――,5,5,525,記号,一般,*,*,*,*,――,――,――
※,5,5,1818,記号,一般,*,*,*,*,※,※,※
×,5,5,-279,記号,一般,*,*,*,*,×,カケル,カケル
×,5,5,6289,記号,一般,*,*,*,*,×,バイ,バイ
×,5,5,6375,記号,一般,*,*,*,*,×,バツ,バツ
〆,5,5,1819,記号,一般,*,*,*,*,〆,〆,〆
゛,5,5,4977,記号,一般,*,*,*,*,゛,゛,゛
‐,5,5,1819,記号,一般,*,*,*,*,‐,‐,‐
′,5,5,1828,記号,一般,*,*,*,*,′,′,′
￣,5,5,1819,記号,一般,*,*,*,*,￣,￣,￣
〓,5,5,1843,記号,一般,*,*,*,*,〓,〓,〓
〃,5,5,1818,記号,一般,*,*,*,*,〃,〃,〃
ゝ,5,5,4977,記号,一般,*,*,*,*,ゝ,ゝ,ゝ
▼,5,5,1756,記号,一般,*,*,*,*,▼,▼,▼
△,5,5,1819,記号,一般,*,*,*,*,△,△,△
☆,5,5,1816,記号,一般,*,*,*,*,☆,☆,☆
−−,5,5,611,記号,一般,*,*,*,*,−−,−−,−−
◇,5,5,1806,記号,一般,*,*,*,*,◇,◇,◇
＋,5,5,743,記号,一般,*,*,*,*,＋,タス,タス
＋,5,5,2759,記号,一般,*,*,*,*,＋,プラス,プラス
‖,5,5,1819,記号,一般,*,*,*,*,‖,‖,‖
…,5,5,-2279,記号,一般,*,*,*,*,…,…,…
｜,5,5,1819,記号,一般,*,*,*,*,｜,｜,｜
・,5,5,-807,記号,一般,*,*,*,*,・,・,・
→,5,5,1818,記号,一般,*,*,*,*,→,→,→
↑,5,5,1819,記号,一般,*,*,*,*,↑,↑,↑
々,5,5,2497,記号,一般,*,*,*,*,々,々,々
々々,5,5,7151,記号,一般,*,*,*,*,々々,々々,々々
─,5,5,-3876,記号,一般,*,*,*,*,─,─,─
◎,5,5,1818,記号,一般,*,*,*,*,◎,◎,◎
＾,5,5,1819,記号,一般,*,*,*,*,＾,＾,＾
■,5,5,1818,記号,一般,*,*,*,*,■,■,■
＿,5,5,1819,記号,一般,*,*,*,*,＿,＿,＿
¨,5,5,1819,記号,一般,*,*,*,*,¨,¨,¨
〒,5,5,1818,記号,一般,*,*,*,*,〒,ユウビンバンゴウ,ユービンバンゴー
´,5,5,1819,記号,一般,*,*,*,*,´,´,´
／,5,5,1812,記号,一般,*,*,*,*,／,／,／
＠,5,5,-3679,記号,一般,*,*,*,*,＠,アット,アット
〜,5,5,-466,記号,一般,*,*,*,*,〜,〜,〜
〜,5,5,4485,記号,一般,*,*,*,*,〜,カラ,カラ
●,5,5,1818,記号,一般,*,*,*,*,●,●,●
──,5,5,-3876,記号,一般,*,*,*,*,──,──,──
〇,5,5,1521,記号,一般,*,*,*,*,〇,〇,〇
○,5,5,1644,記号,一般,*,*,*,*,○,○,○
★,5,5,1817,記号,一般,*,*,*,*,★,★,★
−,5,5,3978,記号,一般,*,*,*,*,−,ヒク,ヒク
▲,5,5,1819,記号,一般,*,*,*,*,▲,▲,▲
＝,5,5,-1694,記号,一般,*,*,*,*,＝,＝,＝
＝,5,5,5296,記号,一般,*,*,*,*,＝,イコール,イコール
ヽ,5,5,2113,記号,一般,*,*,*,*,ヽ,ヽ,ヽ
；,5,5,1819,記号,一般,*,*,*,*,；,；,；
＊,5,5,1811,記号,一般,*,*,*,*,＊,＊,＊
＆,5,5,-227,記号,一般,*,*,*,*,＆,アンド,アンド
＆,5,5,3177,記号,一般,*,*,*,*,＆,ト,ト
！,5,5,1817,記号,一般,*,*,*,*,！,！,！
◆,5,5,1816,記号,一般,*,*,*,*,◆,◆,◆
：,5,5,1851,記号,一般,*,*,*,*,：,：,：
÷,5,5,4652,記号,一般,*,*,*,*,÷,ワル,ワル
？,5,5,1977,記号,一般,*,*,*,*,？,？,？
ノ,5,5,4929,記号,一般,*,*,*,*,ノ,ノ,ノ
